"Date","Price","Open","High","Low","Change %"
"Jul 19, 2015","1.4332","1.4051","1.4384","1.4046","2.03%"
"Jul 12, 2015","1.4047","1.4048","1.4215","1.3985","-0.60%"
"Jul 05, 2015","1.4132","1.3836","1.4262","1.3811","1.12%"
"Jun 28, 2015","1.3975","1.3599","1.3998","1.3518","1.60%"
"Jun 21, 2015","1.3755","1.3937","1.4026","1.3740","-1.22%"
"Jun 14, 2015","1.3925","1.3832","1.3959","1.3799","0.28%"
"Jun 07, 2015","1.3886","1.3817","1.4047","1.3743","0.45%"
"May 31, 2015","1.3824","1.3684","1.4164","1.3600","1.07%"
"May 24, 2015","1.3677","1.3505","1.3754","1.3429","1.09%"
"May 17, 2015","1.3529","1.3759","1.3809","1.3517","-1.66%"
"May 10, 2015","1.3758","1.3516","1.3780","1.3428","1.72%"
"May 03, 2015","1.3525","1.3616","1.3770","1.3402","-0.70%"
"Apr 26, 2015","1.3620","1.3248","1.3709","1.3131","2.84%"
"Apr 19, 2015","1.3244","1.3253","1.3258","1.3056","0.05%"
"Apr 12, 2015","1.3238","1.3328","1.3381","1.3025","-0.68%"
"Apr 05, 2015","1.3328","1.3719","1.3757","1.3319","-2.75%"
"Mar 29, 2015","1.3705","1.3729","1.3766","1.3558","-0.17%"
"Mar 22, 2015","1.3729","1.3601","1.3766","1.3523","1.07%"
"Mar 15, 2015","1.3583","1.3418","1.3785","1.3381","1.24%"
"Mar 08, 2015","1.3416","1.3668","1.3740","1.3386","-1.99%"
"Mar 01, 2015","1.3688","1.4003","1.4094","1.3622","-2.25%"
"Feb 22, 2015","1.4003","1.4264","1.4334","1.3950","-1.79%"
"Feb 15, 2015","1.4258","1.4175","1.4320","1.4057","0.59%"
"Feb 08, 2015","1.4174","1.4177","1.4345","1.4072","0.01%"
"Feb 01, 2015","1.4173","1.4369","1.4480","1.4114","-1.38%"
"Jan 25, 2015","1.4372","1.3894","1.4494","1.3828","3.25%"
"Jan 18, 2015","1.3920","1.3853","1.4381","1.3800","0.40%"
"Jan 11, 2015","1.3865","1.4049","1.4192","1.3754","-1.34%"
"Jan 04, 2015","1.4053","1.4145","1.4147","1.3881","-0.64%"
"Dec 28, 2014","1.4144","1.4166","1.4211","1.3993","-0.09%"
"Dec 21, 2014","1.4157","1.4181","1.4284","1.4124","-0.20%"
"Dec 14, 2014","1.4185","1.4431","1.4647","1.4172","-1.73%"
"Dec 07, 2014","1.4434","1.4062","1.4439","1.4057","2.71%"
"Nov 30, 2014","1.4053","1.4211","1.4255","1.3950","-1.13%"
"Nov 23, 2014","1.4213","1.3899","1.4272","1.3884","2.14%"
"Nov 16, 2014","1.3915","1.4138","1.4266","1.3905","-1.57%"
"Nov 09, 2014","1.4137","1.4113","1.4218","1.4032","0.21%"
"Nov 02, 2014","1.4108","1.4102","1.4347","1.4048","-0.01%"
"Oct 26, 2014","1.4110","1.4240","1.4305","1.4053","-0.85%"
"Oct 19, 2014","1.4231","1.4380","1.4459","1.4157","-1.13%"
"Oct 12, 2014","1.4393","1.4142","1.4503","1.4106","1.77%"
"Oct 05, 2014","1.4143","1.4070","1.4235","1.4038","0.50%"
"Sep 28, 2014","1.4073","1.4141","1.4184","1.4006","-0.53%"
"Sep 21, 2014","1.4148","1.4052","1.4252","1.4051","0.60%"
"Sep 14, 2014","1.4064","1.4390","1.4401","1.4013","-2.22%"
"Sep 07, 2014","1.4383","1.4083","1.4385","1.4069","2.07%"
"Aug 31, 2014","1.4091","1.4292","1.4364","1.4034","-1.36%"
"Aug 24, 2014","1.4286","1.4481","1.4506","1.4252","-1.46%"
"Aug 17, 2014","1.4498","1.4590","1.4596","1.4474","-0.69%"
"Aug 10, 2014","1.4599","1.4705","1.4719","1.4545","-0.80%"
"Aug 03, 2014","1.4717","1.4657","1.4737","1.4557","0.38%"
"Jul 27, 2014","1.4661","1.4524","1.4677","1.4502","0.95%"
"Jul 20, 2014","1.4523","1.4526","1.4547","1.4416","0.06%"
"Jul 13, 2014","1.4514","1.4602","1.4655","1.4475","-0.64%"
"Jul 06, 2014","1.4607","1.4485","1.4613","1.4447","0.84%"
"Jun 29, 2014","1.4486","1.4546","1.4625","1.4442","-0.52%"
"Jun 22, 2014","1.4561","1.4629","1.4644","1.4538","-0.48%"
"Jun 15, 2014","1.4631","1.4695","1.4782","1.4589","-0.48%"
"Jun 08, 2014","1.4701","1.4908","1.4935","1.4664","-1.45%"
"Jun 01, 2014","1.4918","1.4788","1.4958","1.4758","0.93%"
"May 25, 2014","1.4780","1.4806","1.4830","1.4724","-0.20%"
"May 18, 2014","1.4809","1.4874","1.4962","1.4795","-0.40%"
"May 11, 2014","1.4869","1.4983","1.5048","1.4832","-0.82%"
"May 04, 2014","1.4992","1.5222","1.5263","1.4909","-1.50%"
"Apr 27, 2014","1.5221","1.5266","1.5307","1.5082","-0.33%"
"Apr 20, 2014","1.5271","1.5218","1.5298","1.5180","0.34%"
"Apr 13, 2014","1.5220","1.5167","1.5276","1.5121","-0.18%"
"Apr 06, 2014","1.5248","1.5038","1.5256","1.5021","1.33%"
"Mar 30, 2014","1.5048","1.5216","1.5278","1.4999","-1.08%"
"Mar 23, 2014","1.5212","1.5476","1.5543","1.5075","-1.73%"
"Mar 16, 2014","1.5480","1.5446","1.5591","1.5328","0.17%"
"Mar 09, 2014","1.5453","1.5370","1.5503","1.5304","0.47%"
"Mar 02, 2014","1.5381","1.5240","1.5407","1.5132","0.71%"
"Feb 23, 2014","1.5273","1.5266","1.5378","1.5155","0.05%"
"Feb 16, 2014","1.5265","1.5035","1.5335","1.4991","1.55%"
"Feb 09, 2014","1.5032","1.5044","1.5171","1.4900","-0.07%"
"Feb 02, 2014","1.5043","1.5014","1.5147","1.4901","0.22%"
"Jan 26, 2014","1.5010","1.5157","1.5313","1.4968","-1.03%"
"Jan 19, 2014","1.5166","1.4846","1.5279","1.4786","2.17%"
"Jan 12, 2014","1.4844","1.4884","1.4992","1.4817","-0.32%"
"Jan 05, 2014","1.4892","1.4454","1.4957","1.4412","3.04%"
"Dec 29, 2013","1.4452","1.4711","1.4777","1.4418","-1.77%"
"Dec 22, 2013","1.4712","1.4542","1.4821","1.4491","1.18%"
"Dec 15, 2013","1.4541","1.4543","1.4706","1.4527","-0.05%"
"Dec 08, 2013","1.4548","1.4614","1.4669","1.4530","-0.21%"
