"Date","Price","Open","High","Low","Change %"
"Dec 09, 2018","113.39","112.70","113.72","112.25","0.59%"
"Dec 02, 2018","112.73","113.47","113.86","112.22","-0.65%"
"Nov 25, 2018","113.47","112.95","114.05","112.86","0.46%"
"Nov 18, 2018","112.95","112.83","113.15","112.30","0.11%"
"Nov 11, 2018","112.83","113.83","114.22","112.64","-0.88%"
"Nov 04, 2018","113.83","113.18","114.09","112.93","0.56%"
"Oct 28, 2018","113.20","111.92","113.41","111.78","1.15%"
"Oct 21, 2018","111.91","112.50","112.89","111.38","-0.57%"
"Oct 14, 2018","112.55","112.10","112.73","111.62","0.31%"
"Oct 07, 2018","112.20","113.70","113.95","111.84","-1.34%"
"Sep 30, 2018","113.72","113.70","114.56","113.52","0.03%"
"Sep 23, 2018","113.69","112.58","113.72","112.28","0.99%"
"Sep 16, 2018","112.58","111.95","112.89","111.67","0.46%"
"Sep 09, 2018","112.06","110.97","112.17","110.86","0.88%"
"Sep 02, 2018","111.08","111.09","111.78","110.39","0.04%"
"Aug 26, 2018","111.04","111.26","111.84","110.68","-0.17%"
"Aug 19, 2018","111.23","110.53","111.50","109.78","0.66%"
"Aug 12, 2018","110.50","110.94","111.44","110.11","-0.40%"
"Aug 05, 2018","110.94","111.21","111.54","110.50","-0.30%"
"Jul 29, 2018","111.27","111.05","112.16","110.78","0.20%"
"Jul 22, 2018","111.05","111.50","111.56","110.59","-0.32%"
"Jul 15, 2018","111.41","112.36","113.18","111.39","-0.86%"
"Jul 08, 2018","112.38","110.50","112.81","110.31","1.74%"
"Jul 01, 2018","110.46","110.68","111.14","110.27","-0.20%"
"Jun 24, 2018","110.68","109.92","110.95","109.37","0.65%"
"Jun 17, 2018","109.97","110.67","110.76","109.54","-0.63%"
"Jun 10, 2018","110.67","109.47","110.92","109.22","1.02%"
"Jun 03, 2018","109.55","109.51","110.28","109.19","0.00%"
"May 27, 2018","109.55","109.56","109.83","108.11","0.15%"
"May 20, 2018","109.39","110.72","111.41","108.95","-1.23%"
"May 13, 2018","110.75","109.39","111.08","109.20","1.24%"
"May 06, 2018","109.39","109.12","110.03","108.75","0.25%"
"Apr 29, 2018","109.12","109.02","110.03","108.64","0.06%"
"Apr 22, 2018","109.05","107.64","109.55","107.64","1.28%"
"Apr 15, 2018","107.67","107.38","107.86","106.86","0.31%"
"Apr 08, 2018","107.34","106.92","107.78","106.61","0.38%"
"Apr 01, 2018","106.93","106.26","107.51","105.66","0.61%"
"Mar 25, 2018","106.28","104.73","107.03","104.56","1.47%"
"Mar 18, 2018","104.74","105.96","106.65","104.64","-1.21%"
"Mar 11, 2018","106.02","106.81","107.31","105.61","-0.73%"
"Mar 04, 2018","106.80","105.70","107.06","105.36","0.99%"
"Feb 25, 2018","105.75","106.85","107.69","105.25","-1.07%"
"Feb 18, 2018","106.89","106.33","107.91","106.08","0.55%"
"Feb 11, 2018","106.31","108.81","108.95","105.53","-2.29%"
"Feb 04, 2018","108.80","110.11","110.31","108.05","-1.19%"
"Jan 28, 2018","110.11","108.69","110.48","108.42","1.28%"
"Jan 21, 2018","108.72","110.62","111.23","108.28","-1.86%"
"Jan 14, 2018","110.78","111.06","111.50","110.19","-0.23%"
"Jan 07, 2018","111.04","113.06","113.39","110.91","-1.80%"
"Dec 31, 2017","113.08","112.67","113.32","112.06","0.35%"
"Dec 24, 2017","112.69","113.31","113.39","112.47","-0.51%"
"Dec 17, 2017","113.27","112.63","113.64","112.31","0.61%"
"Dec 10, 2017","112.58","113.48","113.75","112.03","-0.79%"
"Dec 03, 2017","113.48","112.39","113.58","111.98","1.22%"
"Nov 26, 2017","112.11","111.42","112.88","110.84","0.50%"
"Nov 19, 2017","111.55","112.09","112.73","111.06","-0.47%"
"Nov 12, 2017","112.08","113.52","113.92","111.94","-1.28%"
"Nov 05, 2017","113.53","113.98","114.72","113.08","-0.48%"
"Oct 29, 2017","114.08","113.73","114.44","112.97","0.34%"
"Oct 22, 2017","113.69","113.69","114.45","113.25","0.15%"
"Oct 15, 2017","113.52","111.86","113.58","111.66","1.48%"
"Oct 08, 2017","111.86","112.69","112.83","111.69","-0.69%"
"Oct 01, 2017","112.64","112.56","113.44","112.33","0.13%"
"Sep 24, 2017","112.49","111.99","113.27","111.48","0.46%"
"Sep 17, 2017","111.98","110.89","112.72","110.89","1.03%"
"Sep 10, 2017","110.84","108.19","111.33","108.12","2.78%"
"Sep 03, 2017","107.84","109.39","109.94","107.33","-2.20%"
"Aug 27, 2017","110.27","109.26","110.67","108.27","0.83%"
"Aug 20, 2017","109.36","109.34","109.86","108.62","0.16%"
"Aug 13, 2017","109.19","109.07","110.97","108.61","0.00%"
"Aug 06, 2017","109.19","110.64","110.94","108.77","-1.36%"
"Jul 30, 2017","110.69","110.64","111.06","109.83","0.02%"
"Jul 23, 2017","110.67","111.06","112.19","110.55","-0.40%"
"Jul 16, 2017","111.12","112.52","112.89","111.00","-1.25%"
"Jul 09, 2017","112.53","113.99","114.52","112.27","-1.19%"
"Jul 02, 2017","113.89","112.14","114.19","111.94","1.34%"
"Jun 25, 2017","112.38","111.13","112.95","111.13","0.98%"
"Jun 18, 2017","111.29","110.85","111.81","110.76","0.39%"
"Jun 11, 2017","110.86","110.38","111.44","108.83","0.47%"
"Jun 04, 2017","110.34","110.36","110.81","109.11","-0.07%"
"May 28, 2017","110.42","111.31","111.72","110.31","-0.83%"
"May 21, 2017","111.34","111.33","112.14","110.88","0.05%"
"May 14, 2017","111.28","113.19","113.86","110.22","-1.82%"
"May 07, 2017","113.34","112.98","114.38","112.38","0.55%"
"Apr 30, 2017","112.72","111.31","113.06","111.19","1.05%"
"Apr 23, 2017","111.55","110.25","111.78","109.58","2.26%"
"Apr 16, 2017","109.08","108.67","109.50","108.12","0.41%"
"Apr 09, 2017","108.64","111.12","111.60","108.55","-2.19%"
"Apr 02, 2017","111.07","111.40","111.60","110.13","-0.29%"
"Mar 26, 2017","111.39","111.23","112.20","110.11","0.04%"
"Mar 19, 2017","111.34","112.70","112.91","110.61","-1.22%"
"Mar 12, 2017","112.72","114.81","115.20","112.55","-1.77%"
"Mar 05, 2017","114.75","114.01","115.51","113.54","0.64%"
"Feb 26, 2017","114.02","112.09","114.77","111.69","1.63%"
"Feb 19, 2017","112.19","112.84","113.78","111.92","-0.61%"
"Feb 12, 2017","112.88","113.33","114.97","112.61","-0.30%"
"Feb 05, 2017","113.22","112.42","113.88","111.59","0.46%"
"Jan 29, 2017","112.70","115.08","115.14","112.03","-2.07%"
"Jan 22, 2017","115.08","114.37","115.39","112.51","0.40%"
"Jan 15, 2017","114.62","114.56","115.64","112.58","0.08%"
"Jan 08, 2017","114.53","116.91","117.54","113.75","-2.04%"
"Jan 01, 2017","116.92","116.92","118.61","115.06","0.03%"
"Dec 25, 2016","116.89","117.39","117.83","116.05","-0.39%"
"Dec 18, 2016","117.35","117.91","118.28","116.56","-0.54%"
"Dec 11, 2016","117.99","115.23","118.67","114.72","2.24%"
"Dec 04, 2016","115.40","113.56","115.40","112.88","1.60%"
"Nov 27, 2016","113.58","113.07","114.86","111.36","0.44%"
"Nov 20, 2016","113.08","110.91","113.91","110.25","1.92%"
"Nov 13, 2016","110.95","106.56","110.98","106.55","4.00%"
"Nov 06, 2016","106.68","103.13","106.95","101.16","3.43%"
"Oct 30, 2016","103.14","104.70","105.24","102.56","-1.49%"
"Oct 23, 2016","104.70","103.86","105.55","103.70","0.84%"
"Oct 16, 2016","103.83","104.08","104.42","103.19","-0.35%"
"Oct 09, 2016","104.19","103.08","104.64","102.80","1.23%"
"Oct 02, 2016","102.92","101.36","104.17","101.20","1.56%"
"Sep 25, 2016","101.34","101.05","101.86","100.08","0.34%"
"Sep 18, 2016","101.00","102.22","102.80","100.08","-1.27%"
"Sep 11, 2016","102.30","102.69","103.36","101.42","-0.38%"
"Sep 04, 2016","102.69","103.95","104.14","101.19","-1.25%"
"Aug 28, 2016","103.99","101.83","104.33","101.75","2.12%"
"Aug 21, 2016","101.83","100.42","101.94","99.92","1.61%"
"Aug 14, 2016","100.22","101.22","101.47","99.55","-1.08%"
"Aug 07, 2016","101.31","101.72","102.67","100.83","-0.49%"
"Jul 31, 2016","101.81","102.06","102.82","100.66","-0.24%"
"Jul 24, 2016","102.06","106.20","106.72","101.95","-3.79%"
"Jul 17, 2016","106.08","105.14","107.48","105.06","1.18%"
"Jul 10, 2016","104.84","100.44","106.31","100.44","4.27%"
"Jul 03, 2016","100.55","102.53","102.81","100.03","-1.93%"
"Jun 26, 2016","102.53","102.11","103.41","101.39","0.29%"
"Jun 19, 2016","102.23","104.37","106.85","99.12","-1.82%"
"Jun 12, 2016","104.12","106.92","106.94","103.61","-2.67%"
"Jun 05, 2016","106.98","106.45","107.92","106.27","0.42%"
"May 29, 2016","106.53","110.42","111.44","106.50","-3.36%"
"May 22, 2016","110.23","110.09","110.47","109.09","0.07%"
"May 15, 2016","110.15","108.56","110.59","108.44","1.42%"
"May 08, 2016","108.61","107.11","109.50","107.02","1.39%"
"May 01, 2016","107.12","106.30","107.52","105.55","0.71%"
"Apr 24, 2016","106.36","111.56","111.92","106.28","-4.86%"
"Apr 17, 2016","111.79","108.23","111.82","107.82","2.78%"
"Apr 10, 2016","108.77","108.08","109.77","107.64","0.66%"
"Apr 03, 2016","108.06","111.70","111.81","107.69","-3.23%"
"Mar 27, 2016","111.67","113.09","113.81","111.58","-1.24%"
"Mar 20, 2016","113.07","111.46","113.33","111.23","1.34%"
"Mar 13, 2016","111.57","113.84","114.02","110.67","-1.97%"
"Mar 06, 2016","113.81","113.80","114.45","112.22","0.04%"
"Feb 28, 2016","113.76","113.85","114.56","112.15","-0.21%"
"Feb 21, 2016","114.00","112.62","114.00","111.05","1.27%"
"Feb 14, 2016","112.57","113.23","114.90","112.31","-0.57%"
"Feb 07, 2016","113.22","116.91","117.55","111.00","-3.15%"
"Jan 31, 2016","116.90","121.11","121.48","116.43","-3.44%"
"Jan 24, 2016","121.06","118.53","121.70","117.66","1.92%"
"Jan 17, 2016","118.78","116.89","118.89","115.97","1.47%"
"Jan 10, 2016","117.06","117.44","118.39","116.50","-0.33%"
"Jan 03, 2016","117.45","120.28","120.47","117.31","-2.39%"
"Dec 27, 2015","120.33","120.25","120.67","120.00","-0.07%"
