"Date","Price","Open","High","Low","Change %"
"Jul 17, 2016","1.0976","1.1042","1.1087","1.0954","-0.54%"
"Jul 10, 2016","1.1036","1.1052","1.1166","1.1016","-0.17%"
"Jul 03, 2016","1.1055","1.1142","1.1185","1.1001","-0.73%"
"Jun 26, 2016","1.1136","1.1069","1.1169","1.0969","0.17%"
"Jun 19, 2016","1.1117","1.1283","1.1434","1.0911","-1.42%"
"Jun 12, 2016","1.1277","1.1254","1.1305","1.1132","0.23%"
"Jun 05, 2016","1.1251","1.1351","1.1417","1.1245","-1.02%"
"May 29, 2016","1.1367","1.1116","1.1377","1.1098","2.27%"
"May 22, 2016","1.1115","1.1216","1.1244","1.1107","-0.97%"
"May 15, 2016","1.1224","1.1309","1.1349","1.1180","-0.74%"
"May 08, 2016","1.1308","1.1402","1.1449","1.1284","-0.85%"
"May 01, 2016","1.1405","1.1447","1.1617","1.1387","-0.45%"
"Apr 24, 2016","1.1456","1.1230","1.1461","1.1215","1.98%"
"Apr 17, 2016","1.1234","1.1299","1.1398","1.1220","-0.43%"
"Apr 10, 2016","1.1283","1.1408","1.1467","1.1235","-1.04%"
"Apr 03, 2016","1.1401","1.1394","1.1456","1.1327","0.12%"
"Mar 27, 2016","1.1387","1.1162","1.1439","1.1153","1.98%"
"Mar 20, 2016","1.1166","1.1271","1.1287","1.1145","-0.92%"
"Mar 13, 2016","1.1270","1.1152","1.1345","1.1058","1.05%"
"Mar 06, 2016","1.1153","1.1009","1.1220","1.0823","1.35%"
"Feb 28, 2016","1.1004","1.0933","1.1045","1.0826","0.64%"
"Feb 21, 2016","1.0934","1.1128","1.1137","1.0913","-1.81%"
"Feb 14, 2016","1.1135","1.1252","1.1254","1.1066","-1.11%"
"Feb 07, 2016","1.1260","1.1159","1.1378","1.1086","0.91%"
"Jan 31, 2016","1.1159","1.0834","1.1246","1.0815","2.97%"
"Jan 24, 2016","1.0837","1.0799","1.0970","1.0789","0.37%"
"Jan 17, 2016","1.0797","1.0919","1.0978","1.0780","-1.10%"
"Jan 10, 2016","1.0917","1.0925","1.0987","1.0806","-0.14%"
"Jan 03, 2016","1.0932","1.0858","1.0949","1.0712","0.66%"
"Dec 27, 2015","1.0860","1.0964","1.0994","1.0845","-1.07%"
"Dec 20, 2015","1.0977","1.0865","1.0988","1.0850","1.00%"
"Dec 13, 2015","1.0868","1.0986","1.1062","1.0802","-1.11%"
"Dec 06, 2015","1.0990","1.0860","1.1043","1.0796","0.96%"
"Nov 29, 2015","1.0886","1.0592","1.0982","1.0540","2.77%"
"Nov 22, 2015","1.0593","1.0648","1.0692","1.0568","-0.50%"
"Nov 15, 2015","1.0646","1.0752","1.0781","1.0618","-1.23%"
"Nov 08, 2015","1.0779","1.0737","1.0831","1.0675","0.35%"
"Nov 01, 2015","1.0741","1.1016","1.1054","1.0709","-2.40%"
"Oct 25, 2015","1.1005","1.1007","1.1096","1.0895","-0.12%"
"Oct 18, 2015","1.1018","1.1353","1.1389","1.0997","-2.89%"
"Oct 11, 2015","1.1346","1.1355","1.1496","1.1334","-0.11%"
"Oct 04, 2015","1.1358","1.1223","1.1391","1.1174","1.31%"
"Sep 27, 2015","1.1211","1.1195","1.1319","1.1135","0.14%"
"Sep 20, 2015","1.1195","1.1281","1.1329","1.1103","-0.97%"
"Sep 13, 2015","1.1305","1.1336","1.1460","1.1213","-0.31%"
"Sep 06, 2015","1.1340","1.1158","1.1349","1.1120","1.73%"
"Aug 30, 2015","1.1147","1.1174","1.1332","1.1087","-0.29%"
"Aug 23, 2015","1.1179","1.1361","1.1711","1.1156","-1.84%"
"Aug 16, 2015","1.1389","1.1107","1.1394","1.1018","2.55%"
"Aug 09, 2015","1.1106","1.0966","1.1213","1.0924","1.25%"
"Aug 02, 2015","1.0969","1.0972","1.0998","1.0851","-0.17%"
"Jul 26, 2015","1.0988","1.0972","1.1129","1.0893","0.04%"
"Jul 19, 2015","1.0984","1.0833","1.1020","1.0810","1.42%"
"Jul 12, 2015","1.0830","1.1106","1.1198","1.0828","-2.99%"
"Jul 05, 2015","1.1164","1.0994","1.1218","1.0917","0.45%"
"Jun 28, 2015","1.1114","1.1032","1.1280","1.0955","-0.47%"
"Jun 21, 2015","1.1166","1.1364","1.1412","1.1131","-1.65%"
"Jun 14, 2015","1.1353","1.1226","1.1437","1.1189","0.75%"
"Jun 07, 2015","1.1269","1.1114","1.1385","1.1081","1.40%"
"May 31, 2015","1.1113","1.0988","1.1381","1.0888","1.14%"
"May 24, 2015","1.0988","1.1004","1.1010","1.0819","-0.27%"
"May 17, 2015","1.1018","1.1442","1.1451","1.1003","-3.80%"
"May 10, 2015","1.1453","1.1198","1.1467","1.1132","2.22%"
"May 03, 2015","1.1204","1.1201","1.1393","1.1066","0.03%"
"Apr 26, 2015","1.1201","1.0872","1.1291","1.0819","3.01%"
"Apr 19, 2015","1.0874","1.0822","1.0901","1.0660","0.62%"
"Apr 12, 2015","1.0807","1.0602","1.0850","1.0521","1.91%"
"Apr 05, 2015","1.0604","1.0990","1.1037","1.0569","-3.41%"
"Mar 29, 2015","1.0978","1.0889","1.1028","1.0714","0.82%"
"Mar 22, 2015","1.0889","1.0837","1.1053","1.0768","0.62%"
"Mar 15, 2015","1.0822","1.0494","1.1033","1.0458","3.12%"
"Mar 08, 2015","1.0495","1.0832","1.0908","1.0462","-3.22%"
"Mar 01, 2015","1.0844","1.1187","1.1241","1.0841","-3.14%"
"Feb 22, 2015","1.1196","1.1384","1.1415","1.1178","-1.63%"
"Feb 15, 2015","1.1381","1.1386","1.1453","1.1280","-0.04%"
"Feb 08, 2015","1.1385","1.1317","1.1443","1.1272","0.61%"
"Feb 01, 2015","1.1316","1.1284","1.1535","1.1280","0.25%"
"Jan 25, 2015","1.1288","1.1186","1.1424","1.1100","0.71%"
"Jan 18, 2015","1.1208","1.1550","1.1675","1.1114","-3.12%"
"Jan 11, 2015","1.1569","1.1840","1.1872","1.1462","-2.31%"
"Jan 04, 2015","1.1842","1.2004","1.2008","1.1756","-1.34%"
"Dec 28, 2014","1.2003","1.2184","1.2223","1.2002","-1.42%"
"Dec 21, 2014","1.2176","1.2227","1.2273","1.2166","-0.43%"
"Dec 14, 2014","1.2228","1.2464","1.2571","1.2222","-1.88%"
"Dec 07, 2014","1.2462","1.2279","1.2496","1.2247","1.43%"
"Nov 30, 2014","1.2286","1.2455","1.2507","1.2271","-1.33%"
"Nov 23, 2014","1.2452","1.2378","1.2533","1.2359","0.50%"
"Nov 16, 2014","1.2390","1.2528","1.2602","1.2375","-1.07%"
"Nov 09, 2014","1.2524","1.2453","1.2549","1.2395","0.56%"
"Nov 02, 2014","1.2454","1.2517","1.2579","1.2360","-0.57%"
"Oct 26, 2014","1.2525","1.2682","1.2771","1.2485","-1.14%"
"Oct 19, 2014","1.2670","1.2757","1.2839","1.2612","-0.73%"
"Oct 12, 2014","1.2763","1.2637","1.2887","1.2620","1.07%"
"Oct 05, 2014","1.2628","1.2508","1.2792","1.2503","0.89%"
"Sep 28, 2014","1.2517","1.2685","1.2716","1.2500","-1.32%"
"Sep 21, 2014","1.2685","1.2828","1.2902","1.2677","-1.12%"
"Sep 14, 2014","1.2829","1.2976","1.2995","1.2827","-1.05%"
"Sep 07, 2014","1.2965","1.2943","1.2980","1.2859","0.12%"
"Aug 31, 2014","1.2950","1.3138","1.3161","1.2919","-1.39%"
"Aug 24, 2014","1.3133","1.3218","1.3220","1.3131","-0.83%"
"Aug 17, 2014","1.3243","1.3394","1.3401","1.3220","-1.16%"
"Aug 10, 2014","1.3399","1.3401","1.3416","1.3336","-0.09%"
"Aug 03, 2014","1.3411","1.3427","1.3434","1.3332","-0.14%"
"Jul 27, 2014","1.3430","1.3432","1.3445","1.3367","-0.01%"
"Jul 20, 2014","1.3432","1.3529","1.3552","1.3422","-0.69%"
"Jul 13, 2014","1.3525","1.3601","1.3639","1.3491","-0.62%"
"Jul 06, 2014","1.3609","1.3596","1.3651","1.3575","0.10%"
"Jun 29, 2014","1.3596","1.3647","1.3702","1.3586","-0.39%"
"Jun 22, 2014","1.3649","1.3595","1.3653","1.3574","0.37%"
"Jun 15, 2014","1.3599","1.3535","1.3643","1.3512","0.42%"
"Jun 08, 2014","1.3542","1.3643","1.3668","1.3510","-0.74%"
"Jun 01, 2014","1.3643","1.3634","1.3678","1.3504","0.09%"
"May 25, 2014","1.3631","1.3626","1.3669","1.3585","-0.02%"
"May 18, 2014","1.3634","1.3702","1.3735","1.3615","-0.45%"
"May 11, 2014","1.3695","1.3752","1.3777","1.3649","-0.47%"
"May 04, 2014","1.3760","1.3873","1.3995","1.3746","-0.79%"
"Apr 27, 2014","1.3870","1.3834","1.3889","1.3775","0.27%"
"Apr 20, 2014","1.3833","1.3810","1.3856","1.3785","0.13%"
"Apr 13, 2014","1.3815","1.3838","1.3867","1.3790","-0.50%"
"Apr 06, 2014","1.3885","1.3697","1.3907","1.3690","1.33%"
"Mar 30, 2014","1.3703","1.3755","1.3820","1.3672","-0.36%"
"Mar 23, 2014","1.3753","1.3792","1.3876","1.3705","-0.30%"
"Mar 16, 2014","1.3794","1.3912","1.3950","1.3750","-0.86%"
"Mar 09, 2014","1.3914","1.3874","1.3967","1.3832","0.26%"
"Mar 02, 2014","1.3878","1.3787","1.3917","1.3708","0.54%"
"Feb 23, 2014","1.3803","1.3735","1.3824","1.3641","0.46%"
"Feb 16, 2014","1.3740","1.3689","1.3776","1.3688","0.34%"
"Feb 09, 2014","1.3693","1.3634","1.3718","1.3563","0.43%"
"Feb 02, 2014","1.3635","1.3494","1.3642","1.3477","1.10%"
"Jan 26, 2014","1.3487","1.3677","1.3718","1.3480","-1.40%"
"Jan 19, 2014","1.3678","1.3544","1.3741","1.3509","1.01%"
"Jan 12, 2014","1.3541","1.3670","1.3700","1.3517","-0.94%"
"Jan 05, 2014","1.3670","1.3590","1.3689","1.3550","0.60%"
"Dec 29, 2013","1.3588","1.3744","1.3821","1.3582","-1.12%"
"Dec 22, 2013","1.3742","1.3670","1.3893","1.3654","0.51%"
"Dec 15, 2013","1.3672","1.3739","1.3811","1.3624","-0.52%"
"Dec 08, 2013","1.3743","1.3721","1.3812","1.3694","0.27%"
"Dec 01, 2013","1.3706","1.3590","1.3708","1.3525","0.85%"
"Nov 24, 2013","1.3590","1.3550","1.3622","1.3491","0.24%"
"Nov 17, 2013","1.3558","1.3501","1.3578","1.3399","0.47%"
"Nov 10, 2013","1.3495","1.3361","1.3506","1.3344","0.93%"
"Nov 03, 2013","1.3371","1.3489","1.3548","1.3296","-0.86%"
"Oct 27, 2013","1.3487","1.3805","1.3819","1.3481","-2.30%"
"Oct 20, 2013","1.3805","1.3687","1.3833","1.3650","0.88%"
"Oct 13, 2013","1.3685","1.3544","1.3704","1.3472","1.06%"
"Oct 06, 2013","1.3542","1.3556","1.3608","1.3486","-0.12%"
"Sep 29, 2013","1.3558","1.3479","1.3646","1.3467","0.27%"
"Sep 22, 2013","1.3522","1.3546","1.3565","1.3461","-0.01%"
"Sep 15, 2013","1.3524","1.3307","1.3570","1.3297","1.73%"
"Sep 08, 2013","1.3294","1.3170","1.3326","1.3160","0.86%"
