"Date","Price","Open","High","Low","Change %"
"Nov 25, 2018","0.9989","0.9964","1.0007","0.9915","0.22%"
"Nov 18, 2018","0.9967","1.0007","1.0009","0.9908","-0.32%"
"Nov 11, 2018","0.9999","1.0055","1.0130","0.9991","-0.56%"
"Nov 04, 2018","1.0055","1.0023","1.0087","0.9951","0.19%"
"Oct 28, 2018","1.0036","0.9971","1.0096","0.9963","0.66%"
"Oct 21, 2018","0.9970","0.9962","1.0028","0.9937","0.05%"
"Oct 14, 2018","0.9965","0.9901","0.9979","0.9847","0.49%"
"Oct 07, 2018","0.9916","0.9921","0.9958","0.9857","-0.02%"
"Sep 30, 2018","0.9918","0.9797","0.9957","0.9797","0.99%"
"Sep 23, 2018","0.9821","0.9585","0.9822","0.9576","2.44%"
"Sep 16, 2018","0.9587","0.9674","0.9703","0.9543","-0.91%"
"Sep 09, 2018","0.9675","0.9683","0.9761","0.9634","-0.19%"
"Sep 02, 2018","0.9693","0.9690","0.9769","0.9640","0.05%"
"Aug 26, 2018","0.9688","0.9835","0.9847","0.9652","-1.47%"
"Aug 19, 2018","0.9833","0.9956","0.9970","0.9807","-1.27%"
"Aug 12, 2018","0.9959","0.9952","0.9983","0.9899","0.05%"
"Aug 05, 2018","0.9954","0.9939","0.9986","0.9894","0.11%"
"Jul 29, 2018","0.9943","0.9948","0.9966","0.9868","-0.02%"
"Jul 22, 2018","0.9945","0.9927","0.9980","0.9900","0.19%"
"Jul 15, 2018","0.9926","1.0014","1.0045","0.9916","-0.91%"
"Jul 08, 2018","1.0017","0.9898","1.0070","0.9857","1.19%"
"Jul 01, 2018","0.9899","0.9904","0.9967","0.9884","-0.08%"
"Jun 24, 2018","0.9907","0.9886","0.9997","0.9857","0.27%"
"Jun 17, 2018","0.9880","0.9963","0.9992","0.9872","-0.96%"
"Jun 10, 2018","0.9976","0.9859","0.9990","0.9825","1.26%"
"Jun 03, 2018","0.9852","0.9882","0.9896","0.9788","-0.29%"
"May 27, 2018","0.9881","0.9890","0.9984","0.9825","-0.17%"
"May 20, 2018","0.9898","0.9966","1.0003","0.9885","-0.80%"
"May 13, 2018","0.9978","1.0008","1.0044","0.9951","-0.28%"
"May 06, 2018","1.0006","0.9998","1.0059","0.9976","0.06%"
