"Date","Price","Open","High","Low","Change %"
"Mar 12, 2015","129.01","128.07","129.05","127.60","0.72%"
"Mar 11, 2015","128.09","129.57","129.97","127.59","-1.16%"
"Mar 10, 2015","129.59","131.46","131.89","129.43","-1.44%"
"Mar 09, 2015","131.49","130.82","131.82","130.66","0.34%"
"Mar 06, 2015","131.05","132.47","132.58","130.85","-1.12%"
"Mar 05, 2015","132.53","132.54","133.63","132.06","-0.05%"
"Mar 04, 2015","132.59","133.78","133.91","132.36","-0.91%"
"Mar 03, 2015","133.81","134.31","134.47","133.62","-0.41%"
"Mar 02, 2015","134.36","133.68","134.62","133.54","0.40%"
"Feb 27, 2015","133.83","133.69","134.33","133.40","0.08%"
"Feb 26, 2015","133.72","135.04","135.38","133.50","-0.98%"
"Feb 25, 2015","135.04","134.90","135.25","134.52","0.07%"
"Feb 24, 2015","134.94","134.61","135.66","134.48","0.22%"
"Feb 23, 2015","134.65","135.46","136.00","134.39","-0.60%"
"Feb 20, 2015","135.46","135.18","135.92","133.51","0.19%"
"Feb 19, 2015","135.20","135.36","135.94","134.91","-0.14%"
"Feb 18, 2015","135.39","136.03","136.15","134.81","-0.53%"
"Feb 17, 2015","136.11","134.49","136.28","133.90","1.17%"
"Feb 16, 2015","134.54","135.16","135.60","133.95","-0.50%"
"Feb 13, 2015","135.21","135.80","136.09","135.12","-0.44%"
"Feb 12, 2015","135.81","136.48","136.70","134.77","-0.53%"
"Feb 11, 2015","136.53","135.17","136.74","134.98","0.98%"
"Feb 10, 2015","135.20","134.32","135.35","133.99","0.63%"
"Feb 09, 2015","134.35","134.81","135.02","133.63","-0.21%"
"Feb 06, 2015","134.63","134.84","135.23","133.63","-0.19%"
"Feb 05, 2015","134.89","133.01","135.20","132.49","1.38%"
"Feb 04, 2015","133.06","134.94","135.41","132.50","-1.43%"
"Feb 03, 2015","134.99","133.36","135.24","132.36","1.21%"
"Feb 02, 2015","133.38","132.50","133.63","131.95","0.60%"
"Jan 30, 2015","132.59","133.86","134.22","132.31","-0.99%"
"Jan 29, 2015","133.91","132.64","134.11","132.32","0.92%"
"Jan 28, 2015","132.69","134.14","134.40","132.43","-1.10%"
"Jan 27, 2015","134.16","133.10","134.23","132.45","0.77%"
"Jan 26, 2015","133.13","131.51","133.71","130.12","0.86%"
"Jan 23, 2015","132.00","134.64","135.10","130.89","-1.99%"
"Jan 22, 2015","134.68","136.90","137.33","134.19","-1.66%"
"Jan 21, 2015","136.95","137.20","137.36","135.78","-0.20%"
"Jan 20, 2015","137.23","136.41","137.67","136.36","0.57%"
"Jan 19, 2015","136.45","136.03","136.87","135.11","0.26%"
"Jan 16, 2015","136.10","135.09","136.25","134.77","0.74%"
"Jan 15, 2015","135.10","138.31","138.84","134.91","-2.34%"
"Jan 14, 2015","138.34","138.83","138.93","136.94","-0.35%"
"Jan 13, 2015","138.83","140.01","140.51","138.27","-0.87%"
"Jan 12, 2015","140.05","140.28","140.93","139.71","-0.21%"
"Jan 09, 2015","140.35","141.09","141.43","140.14","-0.54%"
"Jan 08, 2015","141.11","141.16","141.73","140.66","-0.06%"
"Jan 07, 2015","141.19","140.75","141.68","140.32","0.30%"
"Jan 06, 2015","140.77","142.74","142.80","140.69","-1.39%"
"Jan 05, 2015","142.76","144.60","144.69","142.27","-1.29%"
"Jan 02, 2015","144.63","144.96","145.37","144.11","-0.26%"
"Jan 01, 2015","145.00","144.79","145.10","144.69","0.13%"
"Dec 31, 2014","144.81","145.19","145.59","144.72","-0.31%"
"Dec 30, 2014","145.26","146.60","146.77","144.71","-0.94%"
"Dec 29, 2014","146.64","146.55","147.25","146.44","0.02%"
"Dec 26, 2014","146.61","146.76","147.11","146.43","-0.12%"
"Dec 25, 2014","146.79","146.91","147.24","146.56","-0.11%"
"Dec 24, 2014","146.95","146.89","147.19","146.39","0.03%"
"Dec 23, 2014","146.91","146.81","147.16","146.67","0.05%"
"Dec 22, 2014","146.84","146.08","147.15","145.83","0.49%"
"Dec 19, 2014","146.13","145.97","146.76","145.90","0.09%"
"Dec 18, 2014","146.00","146.41","146.78","145.56","-0.31%"
"Dec 17, 2014","146.45","145.59","146.81","145.30","0.56%"
"Dec 16, 2014","145.64","146.50","147.06","144.92","-0.62%"
"Dec 15, 2014","146.55","148.07","148.49","146.22","-1.01%"
"Dec 12, 2014","148.05","147.26","148.25","146.90","0.52%"
"Dec 11, 2014","147.28","146.59","148.88","146.37","0.44%"
"Dec 10, 2014","146.63","148.10","148.29","146.45","-1.01%"
"Dec 09, 2014","148.12","148.64","148.89","146.76","-0.36%"
"Dec 08, 2014","148.66","149.08","149.76","148.13","-0.35%"
"Dec 05, 2014","149.18","148.28","149.55","148.20","0.61%"
"Dec 04, 2014","148.28","147.45","148.97","147.25","0.54%"
"Dec 03, 2014","147.48","147.57","147.95","146.98","-0.09%"
"Dec 02, 2014","147.62","147.62","148.25","147.38","-0.01%"
"Dec 01, 2014","147.64","147.82","148.17","147.04","-0.06%"
"Nov 28, 2014","147.73","146.72","148.05","146.71","0.67%"
"Nov 27, 2014","146.74","147.21","147.28","146.38","-0.34%"
"Nov 26, 2014","147.24","147.16","147.44","146.44","0.05%"
"Nov 25, 2014","147.17","147.14","147.39","146.24","0.01%"
"Nov 24, 2014","147.16","145.75","147.34","145.53","0.82%"
"Nov 21, 2014","145.97","148.17","148.46","145.65","-1.53%"
"Nov 20, 2014","148.24","148.05","149.16","147.83","0.08%"
"Nov 19, 2014","148.12","146.50","148.31","146.32","1.09%"
"Nov 18, 2014","146.52","145.21","146.73","145.12","0.89%"
"Nov 17, 2014","145.23","145.66","146.53","144.73","-0.27%"
"Nov 14, 2014","145.62","144.37","145.88","144.26","0.83%"
"Nov 13, 2014","144.42","143.62","144.65","143.51","0.54%"
"Nov 12, 2014","143.65","144.40","144.72","143.30","-0.55%"
"Nov 11, 2014","144.44","142.64","144.53","142.53","1.25%"
