"Date","Price","Open","High","Low","Change %"
"Aug 09, 2011","1.9458","1.9871","2.0431","1.9397","-2.13%"
"Aug 08, 2011","1.9882","1.9542","1.9920","1.9528","2.29%"
"Aug 05, 2011","1.9436","1.9500","1.9680","1.9319","-0.15%"
"Aug 04, 2011","1.9466","1.9010","1.9475","1.8929","2.37%"
"Aug 03, 2011","1.9015","1.8835","1.9083","1.8804","0.94%"
"Aug 02, 2011","1.8838","1.8588","1.8846","1.8561","1.36%"
"Aug 01, 2011","1.8585","1.8640","1.8705","1.8531","-0.50%"
"Jul 29, 2011","1.8678","1.8789","1.8964","1.8616","-0.65%"
"Jul 28, 2011","1.8800","1.8724","1.8829","1.8654","0.15%"
"Jul 27, 2011","1.8771","1.8835","1.8867","1.8668","-0.50%"
"Jul 26, 2011","1.8866","1.8843","1.8899","1.8713","0.17%"
"Jul 25, 2011","1.8834","1.8852","1.8898","1.8729","-0.11%"
"Jul 22, 2011","1.8855","1.8898","1.9008","1.8768","-0.25%"
"Jul 21, 2011","1.8902","1.8859","1.8940","1.8807","0.22%"
"Jul 20, 2011","1.8861","1.8848","1.8912","1.8770","0.02%"
"Jul 19, 2011","1.8857","1.9007","1.9051","1.8789","-0.77%"
"Jul 18, 2011","1.9004","1.9068","1.9141","1.8878","-0.38%"
"Jul 15, 2011","1.9076","1.9157","1.9237","1.9022","-0.45%"
"Jul 14, 2011","1.9163","1.9189","1.9237","1.8994","-0.32%"
"Jul 13, 2011","1.9224","1.9464","1.9501","1.9124","-1.22%"
"Jul 12, 2011","1.9462","1.9173","1.9525","1.9141","1.41%"
"Jul 11, 2011","1.9192","1.9203","1.9236","1.9084","0.14%"
"Jul 08, 2011","1.9165","1.9172","1.9308","1.9113","0.02%"
"Jul 07, 2011","1.9162","1.9332","1.9389","1.9133","-0.96%"
"Jul 06, 2011","1.9347","1.9438","1.9465","1.9284","-0.53%"
"Jul 05, 2011","1.9450","1.9324","1.9513","1.9297","0.36%"
"Jul 04, 2011","1.9381","1.9384","1.9456","1.9311","-0.23%"
"Jul 01, 2011","1.9425","1.9356","1.9485","1.9316","0.38%"
"Jun 30, 2011","1.9352","1.9461","1.9474","1.9255","-0.60%"
"Jun 29, 2011","1.9468","1.9712","1.9740","1.9415","-1.15%"
"Jun 28, 2011","1.9695","1.9826","1.9907","1.9668","-0.73%"
"Jun 27, 2011","1.9839","1.9749","1.9944","1.9726","0.82%"
"Jun 24, 2011","1.9678","1.9668","1.9739","1.9559","0.07%"
"Jun 23, 2011","1.9665","1.9721","1.9767","1.9602","-0.29%"
"Jun 22, 2011","1.9722","1.9979","2.0006","1.9660","-1.37%"
"Jun 21, 2011","1.9996","1.9996","2.0053","1.9875","-0.02%"
"Jun 20, 2011","2.0000","1.9944","2.0094","1.9872","0.42%"
"Jun 17, 2011","1.9916","2.0077","2.0110","1.9870","-0.78%"
"Jun 16, 2011","2.0073","2.0084","2.0226","2.0022","-0.10%"
"Jun 15, 2011","2.0093","2.0002","2.0138","1.9925","0.39%"
"Jun 14, 2011","2.0014","2.0049","2.0115","1.9911","-0.27%"
"Jun 13, 2011","2.0068","1.9779","2.0100","1.9729","1.51%"
"Jun 10, 2011","1.9769","1.9821","1.9850","1.9658","-0.35%"
"Jun 09, 2011","1.9838","1.9960","2.0086","1.9725","-0.74%"
"Jun 08, 2011","1.9985","2.0019","2.0154","1.9945","-0.28%"
