"Date","Price","Open","High","Low","Change %"
"Jun 23, 2021","6.2346","6.2285","6.2430","6.2122","0.11%"
"Jun 22, 2021","6.2276","6.2396","6.2590","6.2210","-0.20%"
"Jun 21, 2021","6.2402","6.2686","6.2774","6.2375","-0.42%"
"Jun 18, 2021","6.2666","6.2452","6.2771","6.2354","0.36%"
"Jun 17, 2021","6.2444","6.2000","6.2539","6.1936","0.72%"
"Jun 16, 2021","6.1995","6.1327","6.2005","6.1274","1.11%"
"Jun 15, 2021","6.1316","6.1355","6.1453","6.1211","-0.05%"
"Jun 14, 2021","6.1348","6.1402","6.1491","6.1294","-0.10%"
"Jun 11, 2021","6.1409","6.1074","6.1500","6.0983","0.56%"
"Jun 10, 2021","6.1068","6.1058","6.1241","6.0981","0.03%"
"Jun 09, 2021","6.1050","6.1100","6.1107","6.0861","-0.05%"
"Jun 08, 2021","6.1083","6.1009","6.1142","6.0981","0.13%"
"Jun 07, 2021","6.1005","6.1124","6.1242","6.0942","-0.17%"
"Jun 04, 2021","6.1108","6.1335","6.1445","6.1027","-0.37%"
"Jun 03, 2021","6.1337","6.0895","6.1370","6.0878","0.72%"
"Jun 02, 2021","6.0897","6.0887","6.1138","6.0817","0.02%"
"Jun 01, 2021","6.0882","6.0828","6.0900","6.0682","0.11%"
"May 31, 2021","6.0818","6.1003","6.1041","6.0798","-0.27%"
"May 28, 2021","6.0983","6.0978","6.1298","6.0924","0.01%"
"May 27, 2021","6.0979","6.0986","6.1081","6.0871","-0.00%"
"May 26, 2021","6.0980","6.0708","6.1048","6.0634","0.48%"
"May 25, 2021","6.0690","6.0874","6.0901","6.0616","-0.29%"
"May 24, 2021","6.0865","6.1048","6.1096","6.0801","-0.29%"
"May 21, 2021","6.1043","6.0816","6.1151","6.0750","0.39%"
"May 20, 2021","6.0805","6.1081","6.1111","6.0802","-0.43%"
"May 19, 2021","6.1070","6.0841","6.1157","6.0723","0.39%"
"May 18, 2021","6.0833","6.1193","6.1202","6.0781","-0.57%"
"May 17, 2021","6.1184","6.1227","6.1328","6.1107","-0.05%"
"May 14, 2021","6.1217","6.1563","6.1613","6.1213","-0.55%"
"May 13, 2021","6.1553","6.1598","6.1708","6.1422","-0.05%"
"May 12, 2021","6.1583","6.1207","6.1630","6.1186","0.63%"
"May 11, 2021","6.1200","6.1309","6.1332","6.1040","-0.16%"
"May 10, 2021","6.1300","6.1138","6.1316","6.1059","0.28%"
"May 07, 2021","6.1129","6.1631","6.1701","6.1091","-0.80%"
"May 06, 2021","6.1621","6.1945","6.2008","6.1598","-0.51%"
"May 05, 2021","6.1939","6.1898","6.2044","6.1825","0.08%"
"May 04, 2021","6.1889","6.1638","6.1975","6.1630","0.41%"
"May 03, 2021","6.1635","6.1869","6.1902","6.1575","-0.35%"
"Apr 30, 2021","6.1854","6.1350","6.1888","6.1315","0.82%"
"Apr 29, 2021","6.1349","6.1324","6.1444","6.1195","0.07%"
"Apr 28, 2021","6.1307","6.1503","6.1679","6.1271","-0.31%"
"Apr 27, 2021","6.1498","6.1520","6.1679","6.1486","-0.05%"
"Apr 26, 2021","6.1528","6.1469","6.1654","6.1366","0.08%"
"Apr 23, 2021","6.1476","6.1893","6.1909","6.1449","-0.64%"
"Apr 22, 2021","6.1874","6.1788","6.2007","6.1612","0.15%"
"Apr 21, 2021","6.1784","6.1786","6.1981","6.1740","0.01%"
"Apr 20, 2021","6.1775","6.1774","6.1859","6.1553","0.00%"
"Apr 19, 2021","6.1774","6.2070","6.2273","6.1715","-0.46%"
"Apr 16, 2021","6.2057","6.2146","6.2235","6.2000","-0.14%"
"Apr 15, 2021","6.2145","6.2092","6.2206","6.2006","0.11%"
"Apr 14, 2021","6.2075","6.2257","6.2259","6.2039","-0.27%"
"Apr 13, 2021","6.2243","6.2448","6.2598","6.2201","-0.30%"
"Apr 12, 2021","6.2432","6.2489","6.2650","6.2394","-0.09%"
"Apr 09, 2021","6.2490","6.2427","6.2669","6.2389","0.12%"
"Apr 08, 2021","6.2416","6.2643","6.2712","6.2352","-0.35%"
"Apr 07, 2021","6.2637","6.2620","6.2712","6.2415","0.04%"
"Apr 06, 2021","6.2612","6.2960","6.3067","6.2607","-0.55%"
"Apr 05, 2021","6.2956","6.3242","6.3375","6.2927","-0.46%"
"Apr 02, 2021","6.3250","6.3152","6.3312","6.3103","0.16%"
"Apr 01, 2021","6.3148","6.3408","6.3511","6.3135","-0.38%"
"Mar 31, 2021","6.3392","6.3471","6.3552","6.3239","-0.11%"
"Mar 30, 2021","6.3463","6.3211","6.3494","6.3154","0.42%"
"Mar 29, 2021","6.3199","6.3054","6.3236","6.3041","0.23%"
"Mar 26, 2021","6.3054","6.3211","6.3219","6.2987","-0.24%"
"Mar 25, 2021","6.3205","6.2947","6.3229","6.2860","0.41%"
"Mar 24, 2021","6.2944","6.2745","6.2969","6.2730","0.32%"
"Mar 23, 2021","6.2743","6.2313","6.2794","6.2270","0.69%"
"Mar 22, 2021","6.2311","6.2450","6.2638","6.2242","-0.24%"
"Mar 19, 2021","6.2458","6.2410","6.2627","6.2287","0.09%"
"Mar 18, 2021","6.2402","6.2074","6.2458","6.2018","0.53%"
"Mar 17, 2021","6.2072","6.2466","6.2562","6.2036","-0.63%"
"Mar 16, 2021","6.2463","6.2335","6.2583","6.2210","0.22%"
"Mar 15, 2021","6.2325","6.2224","6.2429","6.2139","0.19%"
"Mar 12, 2021","6.2208","6.2045","6.2444","6.2024","0.27%"
"Mar 11, 2021","6.2040","6.2345","6.2414","6.2017","-0.48%"
"Mar 10, 2021","6.2338","6.2489","6.2663","6.2332","-0.24%"
"Mar 09, 2021","6.2487","6.2773","6.2833","6.2404","-0.45%"
"Mar 08, 2021","6.2768","6.2401","6.2789","6.2315","0.56%"
"Mar 05, 2021","6.2420","6.2112","6.2527","6.2076","0.51%"
"Mar 04, 2021","6.2105","6.1637","6.2169","6.1617","0.77%"
"Mar 03, 2021","6.1633","6.1501","6.1749","6.1386","0.22%"
"Mar 02, 2021","6.1498","6.1715","6.2011","6.1480","-0.34%"
"Mar 01, 2021","6.1707","6.1591","6.1828","6.1445","0.19%"
"Feb 26, 2021","6.1589","6.1072","6.1651","6.1027","0.84%"
"Feb 25, 2021","6.1078","6.1116","6.1181","6.0735","-0.04%"
"Feb 24, 2021","6.1105","6.1207","6.1414","6.1075","-0.16%"
"Feb 23, 2021","6.1205","6.1162","6.1284","6.1054","0.07%"
"Feb 22, 2021","6.1163","6.1350","6.1509","6.1104","-0.32%"
"Feb 19, 2021","6.1359","6.1497","6.1558","6.1227","-0.23%"
"Feb 18, 2021","6.1502","6.1766","6.1795","6.1476","-0.42%"
"Feb 17, 2021","6.1764","6.1422","6.1855","6.1404","0.57%"
"Feb 16, 2021","6.1413","6.1310","6.1487","6.1108","0.17%"
"Feb 15, 2021","6.1307","6.1354","6.1379","6.1227","-0.07%"
"Feb 12, 2021","6.1348","6.1309","6.1557","6.1281","0.08%"
"Feb 11, 2021","6.1302","6.1372","6.1404","6.1218","-0.11%"
"Feb 10, 2021","6.1371","6.1374","6.1425","6.1235","0.02%"
"Feb 09, 2021","6.1358","6.1725","6.1750","6.1353","-0.57%"
"Feb 08, 2021","6.1709","6.1708","6.1872","6.1631","0.00%"
"Feb 05, 2021","6.1707","6.2164","6.2222","6.1699","-0.73%"
"Feb 04, 2021","6.2159","6.1794","6.2193","6.1757","0.59%"
"Feb 03, 2021","6.1796","6.1760","6.1965","6.1722","0.07%"
"Feb 02, 2021","6.1755","6.1668","6.1927","6.1521","0.16%"
"Feb 01, 2021","6.1658","6.1280","6.1699","6.1243","0.63%"
"Jan 29, 2021","6.1271","6.1347","6.1500","6.1177","-0.14%"
"Jan 28, 2021","6.1354","6.1421","6.1569","6.1247","-0.07%"
"Jan 27, 2021","6.1398","6.1177","6.1681","6.1124","0.36%"
"Jan 26, 2021","6.1175","6.1282","6.1455","6.1089","-0.17%"
"Jan 25, 2021","6.1277","6.1123","6.1410","6.1052","0.27%"
"Jan 22, 2021","6.1115","6.1139","6.1233","6.1034","-0.02%"
"Jan 21, 2021","6.1126","6.1447","6.1470","6.1113","-0.51%"
"Jan 20, 2021","6.1441","6.1327","6.1599","6.1186","0.19%"
"Jan 19, 2021","6.1325","6.1599","6.1620","6.1248","-0.44%"
"Jan 18, 2021","6.1595","6.1575","6.1722","6.1537","0.03%"
"Jan 15, 2021","6.1576","6.1195","6.1618","6.1156","0.63%"
"Jan 14, 2021","6.1188","6.1190","6.1428","6.1077","-0.01%"
"Jan 13, 2021","6.1195","6.0936","6.1283","6.0852","0.44%"
"Jan 12, 2021","6.0928","6.1216","6.1292","6.0927","-0.46%"
"Jan 11, 2021","6.1209","6.0852","6.1304","6.0826","0.60%"
"Jan 08, 2021","6.0846","6.0622","6.1003","6.0536","0.39%"
"Jan 07, 2021","6.0612","6.0347","6.0757","6.0255","0.46%"
"Jan 06, 2021","6.0337","6.0492","6.0654","6.0227","-0.26%"
"Jan 05, 2021","6.0493","6.0734","6.0757","6.0450","-0.37%"
"Jan 04, 2021","6.0716","6.0905","6.0928","6.0437","-0.34%"
"Jan 01, 2021","6.0923","6.0929","6.0933","6.0911","-0.00%"
"Dec 31, 2020","6.0924","6.0492","6.0963","6.0443","0.72%"
"Dec 30, 2020","6.0489","6.0706","6.0745","6.0426","-0.34%"
"Dec 29, 2020","6.0698","6.0883","6.0904","6.0567","-0.31%"
"Dec 28, 2020","6.0886","6.0985","6.1068","6.0705","-0.16%"
"Dec 25, 2020","6.0982","6.1036","6.1147","6.0960","-0.09%"
"Dec 24, 2020","6.1037","6.1044","6.1093","6.0891","0.00%"
"Dec 23, 2020","6.1037","6.1152","6.1214","6.0856","-0.19%"
"Dec 22, 2020","6.1155","6.0768","6.1224","6.0688","0.64%"
"Dec 21, 2020","6.0765","6.0699","6.1339","6.0699","0.13%"
"Dec 18, 2020","6.0689","6.0657","6.0859","6.0627","0.07%"
"Dec 17, 2020","6.0645","6.0995","6.1045","6.0615","-0.56%"
"Dec 16, 2020","6.0987","6.1246","6.1368","6.0933","-0.39%"
"Dec 15, 2020","6.1228","6.1290","6.1399","6.1153","-0.08%"
"Dec 14, 2020","6.1274","6.1424","6.1432","6.1114","-0.26%"
"Dec 11, 2020","6.1432","6.1316","6.1480","6.1190","0.19%"
"Dec 10, 2020","6.1313","6.1607","6.1650","6.1210","-0.47%"
"Dec 09, 2020","6.1605","6.1498","6.1733","6.1269","0.18%"
"Dec 08, 2020","6.1495","6.1476","6.1543","6.1342","0.03%"
"Dec 07, 2020","6.1475","6.1393","6.1628","6.1181","0.14%"
"Dec 04, 2020","6.1387","6.1305","6.1463","6.1118","0.15%"
"Dec 03, 2020","6.1298","6.1451","6.1512","6.1133","-0.22%"
"Dec 02, 2020","6.1435","6.1668","6.1835","6.1419","-0.37%"
"Dec 01, 2020","6.1662","6.2403","6.2416","6.1622","-1.18%"
"Nov 30, 2020","6.2396","6.2214","6.2431","6.1996","0.31%"
"Nov 27, 2020","6.2204","6.2479","6.2515","6.2201","-0.43%"
"Nov 26, 2020","6.2471","6.2466","6.2613","6.2320","0.01%"
"Nov 25, 2020","6.2463","6.2587","6.2635","6.2385","-0.20%"
"Nov 24, 2020","6.2588","6.2882","6.2913","6.2561","-0.45%"
"Nov 23, 2020","6.2872","6.2814","6.3091","6.2549","0.11%"
"Nov 20, 2020","6.2806","6.2759","6.2860","6.2663","0.10%"
"Nov 19, 2020","6.2741","6.2870","6.3060","6.2708","-0.19%"
"Nov 18, 2020","6.2860","6.2786","6.2896","6.2645","0.12%"
"Nov 17, 2020","6.2786","6.2817","6.2888","6.2617","-0.05%"
"Nov 16, 2020","6.2816","6.2969","6.3046","6.2736","-0.21%"
"Nov 13, 2020","6.2948","6.3092","6.3112","6.2910","-0.22%"
"Nov 12, 2020","6.3087","6.3224","6.3305","6.2962","-0.20%"
"Nov 11, 2020","6.3211","6.3025","6.3389","6.2919","0.31%"
"Nov 10, 2020","6.3013","6.3036","6.3212","6.2876","-0.03%"
"Nov 09, 2020","6.3030","6.2745","6.3130","6.2469","0.45%"
"Nov 06, 2020","6.2749","6.2959","6.3149","6.2643","-0.32%"
"Nov 05, 2020","6.2950","6.3499","6.3582","6.2785","-0.85%"
"Nov 04, 2020","6.3488","6.3553","6.4173","6.3267","-0.10%"
"Nov 03, 2020","6.3553","6.3976","6.3998","6.3428","-0.65%"
"Nov 02, 2020","6.3971","6.3876","6.4072","6.3861","0.09%"
"Oct 30, 2020","6.3913","6.3778","6.3964","6.3617","0.23%"
"Oct 29, 2020","6.3769","6.3370","6.3917","6.3306","0.64%"
"Oct 28, 2020","6.3364","6.3088","6.3522","6.3074","0.46%"
"Oct 27, 2020","6.3074","6.3006","6.3106","6.2846","0.12%"
"Oct 26, 2020","6.3000","6.2742","6.3048","6.2733","0.42%"
"Oct 23, 2020","6.2736","6.2961","6.3135","6.2716","-0.34%"
"Oct 22, 2020","6.2949","6.2748","6.2998","6.2703","0.35%"
"Oct 21, 2020","6.2729","6.2969","6.2973","6.2630","-0.37%"
"Oct 20, 2020","6.2963","6.3225","6.3284","6.2850","-0.40%"
"Oct 19, 2020","6.3216","6.3518","6.3590","6.3088","-0.47%"
"Oct 16, 2020","6.3515","6.3579","6.3652","6.3351","-0.08%"
"Oct 15, 2020","6.3567","6.3383","6.3677","6.3294","0.30%"
"Oct 14, 2020","6.3374","6.3371","6.3509","6.3232","0.02%"
"Oct 13, 2020","6.3362","6.3008","6.3454","6.2970","0.59%"
"Oct 12, 2020","6.2993","6.2923","6.3148","6.2911","0.15%"
